"TCGA_ID","NP_958782","NP_958785","NP_958786","NP_000436","NP_958781","NP_958780","NP_958783","NP_958784","NP_112598","NP_001611","NP_076965","NP_001367","NP_036222","NP_001138241","NP_001714","NP_002464","NP_001073936","NP_061198","NP_001074248","NP_001074419","NP_056009","NP_036355","NP_001155291","NP_002462","NP_000248","NP_036467","NP_004989","NP_001243024","NP_149043","NP_067047","NP_002461","NP_060003","NP_003793","NP_060004","NP_005954","NP_002463","NP_689914","NP_001242941","NP_060227","NP_055796","NP_065935","NP_008974","NP_001156806","NP_000251","NP_001242970","NP_001094891","NP_057323","NP_002465","NP_005955","NP_001035202","NP_001070654","NP_079005","NP_000250","NP_878918","NP_892006","NP_149062","NP_001138722","NP_003118","NP_001123910","NP_001182461","NP_001243000","NP_004406","NP_689916","NP_060124","NP_443141","NP_008835","NP_000375","NP_001447","NP_001157789","NP_001448","NP_001449","NP_001120959","NP_003119","NP_842565","NP_001020029","NP_008877","NP_000338","NP_066022","NP_001243415","NP_004478","NP_001243417","NP_005742","NP_671714","NP_005520","NP_004360","NP_476507","NP_065816","NP_006280","NP_055874","NP_113584","NP_612482","NP_006176","NP_006258","NP_055185","NP_001137485","NP_005045","NP_872394","NP_001019628","NP_872634","NP_005029"
"TCGA-AN-A04A",0.384587729,0.371392832,0.371392832,0.37799028,0.374691556,0.37799028,0.374691556,0.374691556,-0.242169869,0.051416585,-1.624335307,1.413789678,-0.130013246,0.661680561,1.258749641,1.308230504,0.044819136,-0.548951219,-0.024454072,0.025026791,1.271944538,1.525946301,1.525946301,1.618310578,1.229061123,-0.245468593,0.951968291,0.414276247,-1.30435906,NA,1.209268778,1.229061123,0.928877221,1.229061123,1.229061123,1.229061123,-0.855732569,0.414276247,0.371392832,-1.027266227,1.321425401,0.44066604,4.649838115,-4.761422018,1.268645814,-2.501795944,NA,0.348301763,0.414276247,0.335106866,1.070722362,1.050930017,1.268645814,1.417088402,-0.15640304,-0.143208143,NA,-0.219078799,-0.219078799,-0.202585178,-1.030564952,-1.007473882,-1.152617747,-1.0371624,0.790330805,0.315314521,-0.931603226,1.786545512,-0.153104315,-0.130013246,1.074021086,1.067423638,-0.271858386,-0.169597936,-2.221404387,-2.228001835,-2.221404387,-2.053169453,0.407678798,0.407678798,0.427471143,-0.021155347,-0.004661726,-1.089941987,0.107494896,0.183365553,-0.268559662,0.147079587,0.064611482,-0.321339249,0.176768104,-0.153104315,0.091001275,-0.159701764,0.470354558,0.615498423,0.430769868,0.295522175,0.242742588,0.740849942
"TCGA-BH-A0AV",0.350535663,0.367405326,0.367405326,0.360657461,0.370779259,0.367405326,0.360657461,0.360657461,-1.650206386,0.401144652,-0.054336253,-0.19266749,-0.557052214,-0.030718724,2.239937936,0.897112749,-0.580669743,-0.452460303,2.573957266,2.563835468,1.32222826,1.032070054,1.032070054,-0.418720977,-0.17917176,0.961217469,1.743969839,0.0131424,3.140777948,NA,-0.17917176,-0.17917176,-0.209537154,-0.17917176,-0.17917176,-0.17917176,0.161595436,0.0131424,-2.0652001,-0.914689073,-0.418720977,0.380901057,-1.974103919,-1.4241529,1.551655679,-1.4241529,NA,1.595516803,0.0131424,1.548281746,-1.123872896,-1.123872896,0.333666,-1.204847279,0.546223755,0.404518585,NA,1.234506012,1.237879945,1.207514551,-1.36004818,-2.618525051,-0.158928164,-0.007101196,1.747343772,-0.273641874,3.923530318,0.994956795,-1.842520546,-1.842520546,0.954469604,0.957843536,1.814822424,1.791204896,-1.403909305,-1.565858071,-1.403909305,1.818196357,-1.842520546,-1.842520546,-1.862764142,-1.599597397,-1.60297133,2.277051195,3.238621994,3.582763122,-0.361364122,1.659621523,2.759523561,-0.165676029,-1.28244773,-1.471387957,-0.293885469,0.121108244,-0.347868391,-0.411973111,-0.334372661,-0.418720977,-0.816845027,0.637319936
"TCGA-C8-A12T",-0.204917912,-0.162418489,-0.166668431,-0.1836682,-0.166668431,-0.166668431,-0.166668431,-0.166668431,2.425796388,0.470822918,1.51630873,-0.825409492,-0.638412029,-0.727660818,1.720305962,-0.468414336,2.056051406,-0.506663817,-1.0974058,-1.122905454,-1.165404878,0.084078166,0.058578512,-2.134391728,-3.086378809,-1.016656896,-0.940157934,-0.91465828,-0.468414336,-0.251667277,-1.7901464,-1.9006449,-1.9006449,-2.125891843,-1.9006449,-1.46290084,0.067078397,-0.91465828,-2.202390805,-2.958880539,-4.089365198,-1.254653666,2.459795927,NA,-0.455664509,NA,NA,-1.484150552,-0.935907992,-1.471400725,1.397310345,1.359060864,-0.591662664,-0.425914913,-0.498163932,-0.498163932,-8.067311216,-0.1836682,-0.153918604,-0.145418719,-0.995407185,-1.445901071,-1.403401648,-1.399151706,-1.050656435,-1.756146861,-3.553872465,0.084078166,0.075578282,0.058578512,0.356074475,0.356074475,-0.25591722,-0.281416874,-3.107628521,-1.42465136,-3.107628521,-1.28015332,-2.219390575,-2.219390575,-2.219390575,-0.697911222,-0.697911222,-0.884908684,-0.969907531,-1.080406031,-1.522400033,-0.034920219,0.938316574,-1.492650437,0.385824071,0.883067324,-1.254653666,0.037328801,-1.505400264,-1.913394727,-1.522400033,-1.683897841,-0.323916297,0.759818996
"TCGA-A8-A06Z",-0.496409093,-0.498508898,-0.496409093,-0.492209483,-0.488009874,-0.496409093,-0.496409093,-0.496409093,-1.300634341,1.349319349,-1.964172666,-0.378820023,0.3708103,-0.078547932,-0.582501091,-0.246532319,0.144031379,0.299416936,-1.61770487,-1.645002333,-1.071755615,-1.342630438,-1.279636293,-1.036058933,-1.036058933,-0.935268302,-1.319532585,0.414906202,-0.775683135,0.060039186,-2.241346903,-1.98727052,-2.241346903,-2.241346903,-2.241346903,-2.634010406,0.19232689,0.425405226,NA,-0.1079452,-3.318546779,-0.349422755,NA,NA,-1.894879107,NA,NA,0.238522596,0.414906202,0.236422792,-1.512714629,-1.519014043,0.238522596,-0.313726073,0.064238796,0.064238796,-2.436628752,-0.141542077,-0.110045005,-0.141542077,-0.366221194,-1.779389842,-0.725287819,-0.139442272,NA,-0.114244614,-1.720595307,-1.183045271,1.452209786,1.456409396,-0.16883954,-0.145741687,0.032741723,0.095735868,-1.288035512,-0.973064788,-1.288035512,-1.724794916,0.526195858,0.532495272,0.532495272,0.536694882,0.536694882,-1.319532585,-0.574101871,-0.603499139,0.207025524,-0.928968887,-1.241839806,-0.019753397,1.435411347,0.807569704,-0.040751446,-0.760984501,-0.04285125,0.261620449,-0.170939345,0.276319083,0.759274193,-0.443913972
"TCGA-A2-A0CM",0.683403537,0.694424088,0.698097605,0.687077054,0.687077054,0.698097605,0.698097605,0.698097605,-2.652150067,-0.984373265,-0.54722472,0.654015399,-0.672124305,-1.436215879,-0.150484864,-0.308446103,0.136049476,-1.590503601,-0.716206511,-0.705185959,-1.223151882,-1.910099596,-1.902752562,-1.054170092,-1.054170092,0.598912641,0.867079396,-0.701512442,1.124225599,0.161764096,-0.337834241,-0.66477727,-0.374569413,-0.374569413,-0.374569413,-0.110076175,-0.069667486,-0.712532994,NA,-0.172525968,-0.110076175,0.679730019,NA,NA,-1.74846484,NA,NA,-3.081951578,-0.686818373,-3.070931026,0.246254992,0.249928509,0.114008373,1.061775807,-0.135790796,-0.135790796,0.249928509,-0.176199485,-0.183546519,-0.16885245,1.054428772,4.518555477,0.84871181,1.036061186,NA,0.080946718,1.594435798,0.687077054,-0.907229404,-0.907229404,-0.653756719,-0.631715616,-0.201914105,-0.157831899,-3.159095439,0.360134024,-3.159095439,0.672382985,-0.532530652,-0.539877686,-0.528857134,-1.002740851,-1.002740851,0.011149892,-0.271710932,-0.341507758,0.620953744,0.628300779,0.191152234,-1.105599332,-0.058646935,-2.031325663,0.892794016,-0.132117278,0.7825885,0.70544464,0.690750571,0.797282569,-0.359875344,1.414433456
"TCGA-BH-A18U",-0.265030351,-0.251642291,-0.251642291,-0.251642291,-0.251642291,-0.251642291,-0.251642291,-0.251642291,-1.613877425,-0.64659007,0.233674894,-1.61722444,-2.718392399,-1.500078913,-1.232317707,-0.358746773,-2.018866249,-0.569608723,-0.783817687,-0.783817687,2.225148862,-0.606425889,-0.606425889,-1.202194571,-1.028149788,0.755809245,0.822749547,-1.15533636,0.966671195,-2.266545364,-1.202194571,-0.713530371,-0.713530371,-0.870840079,-0.870840079,-0.713530371,-0.803899778,-1.165377406,NA,-0.278418412,-3.0296648,0.123223397,NA,NA,-0.606425889,-1.12186621,-5.044567873,-3.093258087,-1.14864233,-3.086564057,-1.439832641,-1.436485626,-0.656631115,-2.597899856,-1.041537848,-1.041537848,NA,-1.319340099,-1.322687114,-1.35281025,-1.048231878,-4.565944718,-0.526097527,-0.000616161,NA,-0.385522894,-1.205541586,-0.954515456,-2.105888641,-2.112582671,-0.706836341,-0.706836341,-1.356157265,-1.369545325,-2.805414791,-0.633202009,-2.805414791,-0.499321406,-2.701657323,-2.701657323,-2.701657323,-1.225623677,-1.225623677,-0.710183356,0.504783115,0.534906251,-1.245705767,-0.244948261,-0.331970653,-1.426444581,0.237021909,-0.649937085,-2.169481927,0.929854029,-2.112582671,-2.179522972,-2.099194611,-2.099194611,0.073018171,-0.572955738
"TCGA-A2-A0EQ",-0.912670278,-0.927978656,-0.927978656,-0.93180575,-0.927978656,-0.927978656,-0.927978656,-0.927978656,-3.071151471,-2.278942948,-2.236844911,-0.598848545,-1.471426048,-1.750803933,-2.056971478,-1.215010729,1.272600575,-1.414019633,-1.215010729,-1.306860993,-0.537615036,0.974087218,0.931989181,-1.842654196,-1.525005368,0.46125658,-0.610329828,-1.984256686,2.382457925,0.671746767,-1.287725521,-1.525005368,-1.452290576,-1.486734425,-1.486734425,-1.452290576,2.401593397,-1.991910875,NA,-0.120461755,-2.110550798,-0.491689904,NA,NA,0.778905408,0.736807371,-0.453418961,-4.869885798,-1.991910875,-4.812479384,-5.539627303,-5.531973114,-0.786376166,0.002005263,-1.283898427,-1.283898427,NA,-0.797857449,-0.794030355,-0.820820015,0.759769937,-0.68304462,1.027666539,-2.604245965,NA,0.3808876,0.997049784,-2.458816381,-4.265204897,-4.265204897,-2.374620306,-2.374620306,-0.158732699,-0.162559793,-3.595463392,-2.93720317,-3.595463392,0.354097939,-0.304162283,-0.323297754,-0.323297754,-0.560577602,-0.560577602,-0.870572241,0.813349257,0.755942842,-0.001821832,0.009659451,-2.026354723,-0.112807567,0.388541788,1.877281476,-0.059228246,1.119516802,0.055584583,0.055584583,-0.078363718,0.132126469,-0.281199717,0.886064049
"TCGA-AR-A0U4",-0.033221329,-0.030216424,-0.02721152,-0.030216424,-0.030216424,-0.030216424,-0.030216424,-0.030216424,-2.551331119,-2.100595477,-0.787452304,0.727019456,0.724014551,-0.324697044,-0.694300271,-0.186471447,1.048544214,-0.568094291,-0.850555294,-0.850555294,-2.377046671,-0.32169214,-0.32169214,-1.914291411,-1.250207564,3.978325892,2.244496119,-1.869217847,1.799770285,NA,0.117023886,0.117023886,0.600813476,0.279288717,0.279288717,0.600813476,0.54071539,-1.869217847,0.633867423,-0.21652049,-0.25858915,1.799770285,-2.013453252,NA,-0.051250754,1.526323995,NA,-2.458179087,-1.860203134,-2.374041767,-1.634835312,-1.622815695,0.507661443,1.63450055,1.790755572,1.835829137,NA,-0.000167381,-0.009182094,-0.009182094,-0.790457208,-0.483956971,0.6879557,-0.961736753,2.944638818,-0.273613671,1.222828663,-1.39444297,-2.214781839,-2.220791648,-2.259855404,-2.259855404,0.348401516,0.387465271,-0.399819651,-0.958731848,-0.399819651,-0.459917737,-0.76341307,-0.766417974,-0.76341307,-0.243564629,-0.243564629,-0.589128621,0.062935609,0.044906183,0.050915991,0.005842427,-0.631197281,0.678940987,-0.25858915,-2.139659232,-0.072285084,1.126671725,-0.042236041,-0.234549916,-0.024206616,-0.042236041,-0.781442496,0.516676156
"TCGA-AO-A0J9",0.02000705,0.011955318,0.011955318,0.003903587,0.011955318,0.011955318,0.011955318,0.011955318,0.225326195,0.325972835,-0.531536536,0.036110512,-1.075028391,0.172989942,0.599731695,-0.024277472,1.779310313,0.358179759,2.608638625,2.616690357,0.712455932,0.821154302,0.813102571,1.557887706,1.364646157,0.809076706,0.736611125,0.342076297,-0.294010467,-1.948641225,1.557887706,1.565939437,1.823594835,1.565939437,1.557887706,1.557887706,1.211663265,0.346102163,-2.371357112,-0.14505344,1.89203455,-0.958278289,-0.664390101,NA,-0.451019225,NA,NA,0.929852673,0.346102163,0.897645749,0.523240249,0.527266114,0.458826399,-0.249725945,0.877516421,0.877516421,NA,0.611809292,0.63193862,0.656093813,0.724533528,-2.065391327,-0.583872789,-1.099183585,NA,-0.99451108,2.177871007,0.603757561,-1.662804768,-1.658778902,1.433085872,1.412956545,0.80505084,0.780895647,-1.695011693,-2.476029617,-1.695011693,0.933878539,-0.684519429,-0.684519429,-0.684519429,0.889594018,0.893619883,0.909723346,2.169819276,2.326828034,-0.213493155,1.090887297,2.439552271,-0.861657515,0.535317845,-0.31816566,-0.0444068,-0.060510262,0.160912345,0.362205625,0.160912345,0.225326195,-0.273881139,0.152860614
"TCGA-AR-A1AP",0.461087521,0.461087521,0.461087521,0.461087521,0.461087521,0.461087521,0.461087521,0.461087521,2.318731725,-0.283625077,-0.465665934,0.051495592,-0.958003708,2.298045264,2.28977068,-0.416018428,-1.197966656,-0.316723415,1.375429101,1.28027138,0.692775885,1.040308431,1.040308431,0.7382861,0.920326957,1.578156419,0.262497495,0.167339774,1.329918886,2.277358803,1.102367815,1.102367815,1.176839074,0.920326957,1.102367815,1.176839074,-0.453254058,0.154927898,-2.554998502,-0.374645506,0.7382861,-0.540137194,0.543833366,0.638991087,1.185113659,-0.697354298,-2.803236035,-1.61583317,0.167339774,-1.644794215,1.267859503,1.267859503,0.651402963,-1.065573305,0.357655216,0.357655216,-5.095295921,-0.304311538,-0.304311538,-0.287762369,1.996022933,-0.66425596,1.805707491,1.172701782,NA,-0.246389447,-0.428430304,0.109417683,-0.825610357,-0.81319848,0.022534547,0.022534547,-0.374645506,-0.374645506,-3.33694673,-0.986964753,-3.33694673,-0.366370921,-0.279487785,-0.279487785,-0.279487785,-0.92490537,-0.92490537,-0.167780895,1.698137893,1.871904166,0.643128379,-0.122270681,0.845855697,-0.19674194,-0.296036954,2.504909875,-0.23397757,2.016709394,-0.085035051,0.134241437,0.030809131,-0.085035051,-0.407743843,0.279046664
"TCGA-AN-A0FK",0.973564168,0.97747606,0.97747606,0.969652277,0.985299842,0.97747606,0.97747606,0.97747606,-1.811702422,3.262020566,2.424875833,-1.119297666,-0.415157235,-1.267949534,-1.655226771,0.347661564,-1.424425185,0.523696671,-0.027879999,0.058181609,1.728559185,-1.1936236,-1.1936236,0.613670171,0.719291235,-1.936882943,-0.321271845,0.766233931,-1.627843532,1.857651597,0.425899389,0.613670171,0.719291235,0.51978478,0.613670171,0.51978478,0.12077187,0.766233931,-0.661606386,-1.1936236,0.425899389,-1.283597099,-0.728108538,0.316366434,-0.900231754,-1.702169466,0.997035516,-0.145236737,0.766233931,-0.15306052,-0.595104234,-0.64204693,-0.524690191,-2.382838549,-0.293888606,-0.293888606,0.468930193,-1.338363577,-1.338363577,-1.31489223,-0.994117145,0.155978891,-0.462099931,-0.278241041,NA,-1.013676601,-0.125677281,0.496313432,0.054269718,0.058181609,0.58237504,0.58237504,-1.502663011,-1.522222467,-3.325604347,-2.08162292,-3.325604347,-1.279685208,-1.827349987,-1.827349987,-1.83517377,0.433723172,0.437635063,2.021951031,1.521228947,1.403872209,-1.541781924,0.328102107,-0.505130735,0.351573455,1.615114338,0.727115018,-0.196091324,-2.339807744,-0.090470259,-0.156972411,-0.082646477,-0.196091324,0.648877192,0.03079837
"TCGA-AO-A0J6",0.831131746,0.856539831,0.856539831,0.836777987,0.865009193,0.856539831,0.85089359,0.85089359,-0.967196074,2.838370489,3.405817729,-0.210599754,-0.555020467,0.658921389,1.398578985,0.636336425,-1.503588987,0.300385074,4.280985114,4.410848661,1.816400834,-0.179545428,-0.179545428,2.589935877,2.50806538,0.051950461,0.797254299,2.544765947,0.825485504,0.938410328,2.262453888,2.423371762,2.341501265,2.341501265,2.423371762,2.341501265,0.650452028,2.505242259,0.913002243,-1.113998345,2.423371762,0.088651029,0.362493727,-0.055328121,1.172729338,-0.549374226,1.937795019,9.167806866,2.544765947,9.218623037,0.588343374,0.588343374,-0.255769684,-0.507027417,0.721030042,0.721030042,0.514942239,2.248338285,2.248338285,2.251161405,-1.020835365,-1.712499911,-0.055328121,-0.269885287,NA,-1.901648991,3.518742553,5.139213775,-0.549374226,-0.543727985,4.995234625,4.995234625,2.491126656,2.572997153,1.584904945,-0.752638909,1.584904945,3.54979688,-1.591105726,-1.591105726,-1.591105726,-0.210599754,-0.224715357,3.849047663,2.2229302,2.375378712,-0.501381176,3.089628223,3.338062835,-0.436449402,-0.766754512,-0.862740612,-0.577605432,-2.31947084,-0.66512217,-0.85427125,-0.7102921,-0.7102921,-0.512673658,-0.817570682
"TCGA-A7-A13F",1.279184725,1.275167128,1.275167128,1.279184725,1.279184725,1.279184725,1.279184725,1.279184725,3.026839582,0.961794533,0.214521421,-0.705508377,-0.388118185,0.861354598,1.660856475,0.945724143,-0.22741429,0.443524471,0.656457132,0.66047473,1.540328554,1.34748388,1.351501478,1.443906217,1.616662904,0.250679797,1.660856475,-0.516681301,-0.938529025,-0.500610911,1.403730244,1.616662904,1.616662904,1.443906217,1.789419591,1.789419591,1.018040896,-0.524716496,-3.232577125,0.96581213,1.789419591,0.306926161,1.897894721,-0.862194675,0.487718042,-0.645244417,1.954141084,-0.938529025,-0.53275169,-0.938529025,1.335431088,1.335431088,-0.633191625,-0.428294159,0.138187071,0.081940708,NA,-0.697473183,-0.717561169,-0.717561169,-1.127356102,0.712703495,-2.13979064,-3.228559528,NA,0.515841224,-0.938529025,1.307307907,0.588157977,0.588157977,0.025694345,0.025694345,-0.753719546,-0.785860325,-2.312547327,0.515841224,-2.312547327,0.3993309,0.065870318,0.057835124,0.065870318,-0.147062342,-0.167150329,-0.078763187,1.094375246,1.162674401,-0.576945261,-0.187238316,-0.259555069,0.065870318,0.87340739,-0.183220719,-0.359995003,1.749243618,-0.364012601,-0.376065393,-0.339907016,-0.299731043,0.290855771,0.580122782
"TCGA-BH-A0E1",0.762044407,0.762044407,0.766384351,0.757704463,0.766384351,0.762044407,0.762044407,0.762044407,-0.583338181,2.185545984,1.807970871,0.445228507,1.065840475,0.896582666,3.036174975,-0.105944359,-1.234329756,1.031120925,4.160220428,4.15154054,0.979041599,0.657885755,0.670905587,1.117919801,0.332389968,-0.505219192,-0.158023685,0.922622329,-0.379360821,-4.806103529,1.117919801,-0.223122843,-0.040845202,0.150112327,0.150112327,1.117919801,1.721171994,0.918282385,-0.90015408,0.219551428,1.460775364,-1.486046498,0.961681823,1.135279577,0.649205868,1.135279577,1.317557218,3.977942787,0.922622329,3.895483854,0.69694525,0.69694525,1.239438229,0.332389968,0.692605306,0.675245531,NA,2.233285366,2.23762531,2.250645142,-1.776822735,2.493681996,-1.190930317,-0.882794305,NA,-1.650964363,4.737432957,0.26729081,-1.446987003,-1.446987003,0.614486317,0.614486317,2.788798177,2.84955739,4.884991048,-1.347168295,4.884991048,2.576140929,0.848843284,0.879222891,0.892242722,0.78808407,0.770724295,3.400730257,3.487529134,3.795665146,-0.487859416,1.382656375,2.675959637,-1.026012452,-0.578998237,-0.079904696,-0.088584584,-1.564165487,0.015574068,-0.283882056,-0.040845202,-0.006125651,-1.208290093,-0.505219192
"TCGA-A7-A0CE",-1.123173085,-1.123173085,-1.116860512,-1.129485657,-1.129485657,-1.120016798,-1.123173085,-1.123173085,2.244584354,-2.575064764,-2.742347936,-0.375133241,-1.369363413,-0.056348329,-0.668667863,-1.741805192,-0.476134402,-0.678136722,0.29084316,0.287686873,-0.968515058,-1.678679466,-1.678679466,-0.315163802,-0.315163802,-0.92432705,0.066746835,-0.053192043,0.073059408,-0.807544459,-0.801231886,-0.839107321,-0.801231886,-0.835951035,-0.839107321,-0.558197844,-1.331487978,-0.037410611,-0.166818348,-0.839107321,-0.801231886,0.773754957,-2.382531302,-1.284143684,-1.331487978,-0.195224924,NA,-2.767598226,-0.043723184,-2.761285654,-0.750731306,-0.775981596,-0.141568058,-0.602385852,-0.141568058,-0.154193203,-4.13111389,0.249811438,0.249811438,0.237186293,0.060434263,0.918944125,0.88106869,0.268749156,-6.621423749,0.619096931,0.177216854,-1.148423375,-0.476134402,-0.479290688,-1.303081402,-1.303081402,0.259280297,0.256124011,-1.322019119,0.101465984,-1.322019119,0.123559988,-2.01324581,-2.006933237,-2.006933237,0.328718595,0.331874881,-0.652886432,-1.470364573,-1.514552581,-0.024785466,-0.182599779,-1.195767669,0.98206985,0.521252057,-2.537189329,0.006777396,1.676452828,0.192998286,0.047809118,0.098309698,0.464438904,0.792692675,-0.643417573
"TCGA-A2-A0YC",0.818824062,0.814877249,0.814877249,0.799089996,0.818824062,0.814877249,0.814877249,0.814877249,-1.537423401,1.051686039,0.86618582,-0.400741208,1.039845599,-0.088942967,-0.50335835,0.881973072,-1.924211091,0.676738788,0.116291318,0.120238131,1.584505817,-0.50335835,-0.463890218,1.458207795,0.972749775,0.053142307,0.104450878,0.641217469,0.068929559,1.292441642,1.458207795,0.972749775,0.605696151,1.217452192,1.458207795,1.525303619,-0.870411975,0.62937703,-1.059859007,-0.002113078,1.58845263,-2.038668673,2.965890426,-0.199453736,-0.270496373,-0.199453736,NA,-0.463890218,0.641217469,-0.463890218,-1.576891532,-1.604519224,0.518866261,-1.257199666,-0.108677033,-0.298124065,3.490816578,-0.530986042,-0.530986042,-0.511251976,0.313631976,-1.261146479,0.799089996,1.785793288,-2.962222955,-0.317858131,-1.94789197,1.099047797,0.645164282,0.625430216,1.410846037,1.410846037,-0.771741646,-0.779635272,-2.291264716,1.647654827,-2.291264716,0.487291755,0.435983184,0.428089558,0.435983184,-0.187613297,-0.183666483,1.927878562,2.239676803,2.219942737,-0.021847143,1.166143621,1.916038123,0.084716812,0.092610439,0.597802524,-0.455996592,-0.491517911,-0.534932855,-0.613869119,-0.530986042,-0.19156011,0.199174394,-0.507305163
"TCGA-AO-A0JC",-0.307266841,-0.307266841,-0.307266841,-0.307266841,-0.301032745,-0.307266841,-0.307266841,-0.307266841,-1.460574599,1.170213908,0.955137596,-0.10777577,-0.269862265,-1.335892679,1.98999753,-1.516681463,2.049221442,2.856536872,-0.160765586,-0.15453149,0.12600283,-2.115154678,-2.115154678,-0.728068321,-0.363373705,0.026257294,-1.388882495,-1.282902863,1.575430147,-0.690663745,0.166524454,-0.728068321,-0.363373705,-0.740536513,-0.728068321,-0.363373705,1.983763434,-1.282902863,NA,-0.157648538,-0.363373705,-1.111465224,3.476829423,1.207618484,-2.115154678,0.546804309,0.144705118,-1.875141982,-1.282902863,-1.84708855,-0.322852081,-0.319735033,1.276193539,0.91773302,0.03249139,0.03249139,NA,0.228865414,0.253801797,0.253801797,-0.350905513,-0.438182857,-0.746770609,0.378483717,NA,-0.163882634,-1.002368544,-2.140091062,2.996804032,2.993686984,-1.367063159,-1.367063159,0.546804309,0.556155453,-1.155103896,-2.108920582,-1.155103896,-0.344671417,1.980646386,1.980646386,1.98999753,0.284972277,0.272504085,-1.176923232,-1.21121076,-1.19562552,0.749412428,-0.712483081,-0.734302417,0.821104532,-0.129595106,0.577974789,0.400303053,0.023140246,0.004437958,0.060544822,0.013789102,0.03249139,-0.615854593,-0.431948761
"TCGA-A8-A08Z",0.56889458,0.56889458,0.56889458,0.56889458,0.56889458,0.56889458,0.56889458,0.56889458,3.263024321,0.887747701,1.21734868,-0.552465273,-0.273020964,-0.903561968,-2.107322065,0.533068386,-1.319145811,-0.903561968,1.203018202,1.174357248,0.9988089,-0.204951197,-0.179872862,-0.308847158,-0.448569312,-1.326311049,0.497242193,0.869834604,-1.835042995,-1.340641527,-0.616952421,-0.584708847,-0.466482409,-0.448569312,-0.308847158,-0.448569312,-0.29451668,0.869834604,NA,-0.473647647,-0.448569312,-1.931773717,-1.279736998,-0.495143363,0.418424568,0.199884788,-0.72801362,-0.853405297,0.848338888,-0.788918149,-0.667109091,-0.67427433,-0.978796974,-2.587393056,-0.882066252,-0.882066252,NA,-0.197785958,-0.179872862,-0.169125004,-0.710100523,0.429172426,-1.774138466,-2.311531367,NA,-0.491560744,1.317662021,2.646813795,0.898495559,0.927156513,2.08075994,2.08075994,-0.24436001,-0.273020964,0.146145498,-1.00029269,0.146145498,-0.226446913,-2.114487303,-2.110904684,-2.114487303,0.343189561,0.3503548,0.626216489,-0.043733327,-0.050898566,-0.2980993,0.67279054,0.898495559,-0.226446913,0.816095314,0.285867652,0.550981483,-0.065229043,0.439920284,0.371850516,0.375433135,0.368267897,0.715781972,0.773103882
"TCGA-AR-A0TX",-0.583428637,-0.572548866,-0.567108981,-0.583428637,-0.572548866,-0.577988752,-0.577988752,-0.577988752,0.730303716,1.638764597,1.788361449,-1.141016903,-1.024059364,-0.455591328,-5.082213962,-0.852702971,-0.148237796,-1.587087516,3.33600888,3.303369567,1.127415359,0.534467837,0.482788925,-3.227213,-2.976978266,-0.042160028,-0.640547435,-0.455591328,1.141015072,1.304211638,-3.159214431,-2.86274067,-2.976978266,-2.446589428,-2.86274067,-2.976978266,-4.840139056,-0.455591328,NA,-1.198135701,-2.726743532,0.610626234,-1.538128546,-3.172814145,1.861799904,-2.26163332,6.469382939,-1.165496388,-0.471910984,-1.143736846,-2.005958701,-2.027718243,-0.607908122,-0.621507836,-3.004177694,-3.004177694,NA,1.671403911,1.676843796,1.671403911,-1.829162421,-3.183693916,-0.958780738,-0.602468237,NA,-2.158275495,1.35589055,-0.681346577,-1.309653354,-1.290613755,-0.50727024,-0.50727024,1.69044351,1.636044655,2.884498381,0.74390343,2.884498381,0.284233103,-2.506428168,-2.443869485,-2.506428168,-0.752065088,-0.762944859,1.910758873,2.438427769,2.443867654,-0.779264516,1.366770322,2.373149143,-1.244374728,-1.731244482,-1.339572725,-1.113817475,-3.262572256,-1.015899536,-1.646926256,-1.051258792,-1.051258792,-1.554448203,-1.135577018
"TCGA-A8-A076",1.873981833,1.870383096,1.870383096,1.859586885,1.870383096,1.870383096,1.870383096,1.870383096,1.539299286,1.377356118,0.98149504,1.132641997,-0.573159374,-0.33204399,-0.681121486,1.132641997,-0.979816663,-0.371630098,0.880730402,0.923915247,1.708439928,1.287387691,1.280190217,2.039523739,1.845191937,1.431337174,1.517706864,1.280190217,0.315728682,-0.360833887,1.427738437,1.845191937,1.71923614,1.949555312,1.845191937,2.05031995,0.038625928,1.27659148,-0.591153059,-0.170100822,2.331021441,-0.00096018,1.899172993,3.349464032,0.808755661,NA,-1.051791404,-0.425611154,1.283788954,-0.33204399,0.531652907,0.546047855,0.535251644,1.103852101,0.959902618,0.959902618,1.434935911,-0.580356848,-0.594751796,-0.5659619,0.240155204,-2.275362008,-0.072934921,0.182575411,NA,0.596430174,-0.382426309,2.122294691,-0.929434344,-0.915039395,0.50286301,0.481270588,-0.71351012,-0.691917697,-0.825070969,-0.076533658,-0.843064654,0.265346363,0.923915247,0.92031651,0.938310195,0.301333734,0.301333734,0.492066799,1.028278622,1.111049575,-0.551566951,0.985093777,1.697643717,0.312129945,0.71158976,-0.537172003,0.153785514,0.801558187,0.229358993,0.330123631,0.160982988,0.438085743,-0.612745482,0.65041123
